Fecha,IPC,IPC_sin_alimentos_energia,IPC_alimentos_energia
2021-03-01,2.59818523324116,1.79022275173986,3.54576065721836
2021-04-01,2.38369772363027,1.7179096731001,3.16788380046178
2021-05-01,2.44745902560864,1.76025875915241,3.2555066371355
2021-06-01,3.25460667105263,1.88859639495158,4.87263498763438
2021-07-01,3.81459906516264,2.14365434933075,5.77525164231098
2021-08-01,4.95280459648037,2.38740259066753,7.97629789231267
2021-09-01,5.22957455422953,2.57282102548759,8.35617892342802
2021-10-01,5.82600992647617,2.79185525222624,9.40184397804769
2021-11-01,5.65514784662318,2.91496419162015,8.85619772837956
2021-12-01,6.43038716340725,3.24102964147174,10.1811000613267
2022-01-01,5.68491659367423,3.08394580545524,8.72207126360499
2022-02-01,6.1470442223465,3.26287613755354,9.5382995645793
2022-03-01,6.82408900736014,3.45975541657272,10.8500367548633
2022-04-01,7.96465277256915,3.81401624853321,12.9834671304678
2022-05-01,8.09113893196794,4.26057164552609,12.7123042070299
2022-06-01,8.81263294388897,4.95476977532499,13.4827784525497
2022-07-01,8.74083491516008,5.43828645495844,12.7406977651133
2022-08-01,8.39798830340194,5.39432824747444,12.0626703613229
2022-09-01,8.52985253634929,5.50576649943924,12.2318823778646
2022-10-01,8.27519462737062,5.71814955195104,11.4160426553522
2022-11-01,8.44722980234022,5.71111962260818,11.8199748003776
2022-12-01,8.45916200000001,5.586,12.017625524304
2023-01-01,8.66426700097408,5.80178529118422,12.187191626048
2023-02-01,8.64592356025242,5.87388773175611,12.0501821035129
2023-03-01,8.40057400933134,5.9183612038145,11.4064440253937
2023-04-01,7.9650458305066,5.65600954035852,10.7439664928026
2023-05-01,7.89388564823743,5.10594537773567,11.2471061529167
2023-06-01,6.46149699198863,4.35366111203852,8.97997017799028
2023-07-01,5.88160145590039,3.88592112556114,8.25581342547638
2023-08-01,5.57614720330122,3.81481318232538,7.65549650921853
2023-09-01,5.04454594794186,3.60732054795556,6.73475392279124
2023-10-01,4.34308132283159,3.32057739342589,5.55088235328249
2023-11-01,3.63647512169549,3.09007591020824,4.2791251288726
2023-12-01,3.23738256432406,2.90020424119392,3.62605648241733
2024-01-01,3.02392174826855,2.85988702903269,3.21646236325838
2024-02-01,3.29406696032184,3.10213893244372,3.51847391770617
2024-03-01,3.04504592593905,3.10217948862931,2.98018940587076
2024-04-01,2.42207617792805,3.0090234305998,1.75275722697087
2024-05-01,2.00493835958688,3.0975331882638,0.764546253036594
2024-06-01,2.28538225698791,3.11683843019413,1.33524983667132
2024-07-01,2.1276637869709,3.01537722869285,1.1153076576128
2024-08-01,2.03409700303861,2.77962101333157,1.18625861836111
2024-09-01,1.77501053596859,2.64186271158157,0.786433795305566
2024-10-01,2.00918040984485,2.49982858886994,1.44239299466546
2024-11-01,2.27199072148831,2.56209218753464,1.93524123098114
2024-12-01,1.96630270142824,2.60462549167299,1.22664253085676
2025-01-01,1.85158283440667,2.43728374264734,1.17309246228732
2025-02-01,1.4773290589483,2.1118797752423,0.743591657679481
2025-03-01,1.27718026977924,1.87035883732147,0.593175273918085
2025-04-01,1.65183401740204,1.90060770193364,1.36401564471565
2025-05-01,1.68666289219268,1.78551553671641,1.57171890272349
2025-06-01,1.69370904576716,1.68967953771425,1.6980617356064
2025-07-01,1.6888009685144,1.68159961117828,1.69697233499951
2025-08-01,1.10633077531991,1.75171294258895,0.36009146487225
2025-09-01,1.35839342135424,1.81190804113578,0.831379875935237
2025-10-01,1.35177475650182,1.77214943570156,0.861662403462214
2025-11-01,1.36861256988846,1.76500146034674,0.907315126097916
2025-12-01,1.50879973918667,1.83078207610407,1.13296632099522
